rank,node,score,out_degree,in_degree
2513,N1208,0.000192866773864898,5,7
2514,N3409,0.000192863485124066,7,7
2515,N1831,0.000192861996497729,3,6
2516,N4127,0.000192852114990542,6,6
2517,N2675,0.000192706619766091,5,6
2518,N1397,0.000192687528845848,5,7
2519,N4439,0.000192638513289339,4,8
2520,N3280,0.000192637452045122,4,6
2521,N3759,0.000192531094798283,6,6
2522,N2343,0.000192488820163119,8,6
2523,N522,0.000192462639014001,4,5
2524,N4288,0.000192445397220985,11,7
2525,N2269,0.000192384672088971,3,6
2526,N1761,0.000192308637809,7,6
2527,N4076,0.000192171365985658,4,6
2528,N598,0.000192138135176586,6,7
2529,N3342,0.000192005913139659,7,6
2530,N301,0.00019197419271121,3,6
2531,N2091,0.000191959078841425,6,4
2532,N3796,0.00019195171580882,7,7
2533,N4760,0.000191950384844489,6,6
2534,N3251,0.000191949035140522,4,5
2535,N4802,0.000191934038079407,13,6
2536,N1140,0.000191905773447119,9,6
2537,N300,0.000191797246856917,8,5
2538,N285,0.000191769023875603,4,7
2539,N891,0.000191718545725267,4,5
2540,N2270,0.00019170825386681,7,7
2541,N2140,0.000191650761564753,6,7
2542,N2971,0.000191600188251633,7,7
2543,N1490,0.00019149220969436,8,5
2544,N4325,0.000191400281275042,10,8
2545,N199,0.000191330363814542,11,7
2546,N1317,0.000191295989209106,8,5
2547,N3668,0.000191293715829497,6,8
2548,N1880,0.000191267046787274,3,6
2549,N1758,0.000191253898850563,7,5
2550,N377,0.000191250962192826,6,5
2551,N46,0.000191193900353376,6,7
2552,N1154,0.000191192541097385,8,4
2553,N1302,0.000191173732260324,3,5
2554,N3623,0.000191104478096114,8,7
2555,N1972,0.000191030942861259,7,8
2556,N4978,0.000191020441643363,7,7
2557,N896,0.000191002791781828,7,5
2558,N1470,0.000190990182839081,5,7
2559,N1349,0.000190907848583617,6,7
2560,N4401,0.000190876792009637,12,6
2561,N1297,0.00019085289775939,9,5
2562,N2464,0.000190816303930586,7,4
2563,N839,0.000190810728558808,5,4
2564,N279,0.000190756398954274,4,4
2565,N342,0.000190748002543305,3,5
2566,N4940,0.000190722616213571,2,6
2567,N2489,0.000190684644733936,12,5
2568,N4444,0.000190673808622675,3,7
2569,N4794,0.000190573793268009,5,4
2570,N2221,0.00019053762314374,4,7
2571,N3522,0.000190511868997245,8,5
2572,N810,0.000190422216681997,5,7
2573,N2831,0.000190405930352796,8,6
2574,N1750,0.000190390127638044,3,5
2575,N1765,0.000190256344107782,6,7
2576,N772,0.000190240600552278,10,6
2577,N3577,0.000190170196225807,7,6
2578,N3961,0.000190145420897369,7,6
2579,N2448,0.000190059525011804,5,2
2580,N3279,0.000190046127597966,6,6
2581,N3768,0.000190028541760439,8,6
2582,N2319,0.000190023083482919,3,6
2583,N2107,0.000189994038157186,2,6
2584,N2515,0.000189992996782149,7,6
2585,N4111,0.000189970502268734,8,5
2586,N4866,0.000189929354682907,4,5
2587,N1861,0.000189909355568293,6,4
2588,N3887,0.000189907741587589,5,5
2589,N1186,0.000189876119584361,9,5
2590,N3181,0.000189753016371874,11,8
2591,N2109,0.000189689514206906,7,7
2592,N3477,0.000189600782409489,4,7
2593,N2607,0.000189547806668685,7,5
2594,N1204,0.000189529623387603,6,5
2595,N3306,0.000189519258426872,3,8
2596,N1872,0.000189498803238944,8,6
2597,N3875,0.000189485427018957,5,8
2598,N2996,0.000189468165377332,1,6
2599,N379,0.000189285788648056,5,6
2600,N2416,0.000189201223611285,1,8
2601,N1510,0.000189165141890268,5,5
2602,N3576,0.000189119244640397,4,7
2603,N4334,0.000189102969458172,9,5
2604,N4780,0.000189078822218163,4,5
2605,N2669,0.00018907682486883,8,5
2606,N4317,0.000189052215573433,12,7
2607,N4124,0.000189034606134528,10,7
2608,N198,0.000188967767519782,5,6
2609,N4261,0.000188964047338533,6,5
2610,N1762,0.000188848253561723,6,7
2611,N1236,0.000188847301732579,8,3
2612,N4456,0.000188808297435479,8,8
2613,N3033,0.000188783893955633,7,7
2614,N2143,0.000188781581091225,3,7
2615,N4712,0.000188767673610146,6,7
2616,N1495,0.000188739729959499,6,5
2617,N4223,0.000188727590397801,2,7
2618,N2469,0.000188701200255969,7,6
2619,N951,0.000188683102931176,1,8
2620,N3426,0.000188661225903651,3,7
2621,N2661,0.000188588318183649,5,7
2622,N1362,0.000188583825385295,7,5
2623,N2391,0.000188516901206802,4,6
2624,N383,0.000188489247633441,5,6
2625,N3416,0.000188451364507237,8,5
2626,N1036,0.000188446139181485,5,6
2627,N874,0.000188426296808305,5,4
2628,N2767,0.000188368786404584,8,6
2629,N2718,0.000188363581839246,8,6
2630,N3203,0.000188325498244785,8,6
2631,N2159,0.000188299513068888,6,4
2632,N3806,0.00018825234167776,5,6
2633,N4757,0.000188232317749713,7,6
2634,N2609,0.00018823158440614,5,7
2635,N3446,0.000188212359405854,3,4
2636,N4878,0.000188193582447766,3,7
2637,N4856,0.00018815881943373,3,5
2638,N3986,0.000188062860109213,5,4
2639,N3443,0.000188034773433953,7,3
2640,N4591,0.000188007290628312,7,4
2641,N3995,0.000187928692876897,10,4
2642,N241,0.000187921773149063,3,6
2643,N461,0.000187919668152279,7,8
2644,N3678,0.00018778178389672,6,6
2645,N4445,0.000187770671893112,5,5
2646,N1934,0.000187745748527604,8,4
2647,N3939,0.000187741509589996,8,6
2648,N3756,0.00018770903040311,5,5
2649,N38,0.000187695611864007,12,5
2650,N4894,0.000187659200980711,6,7
2651,N2770,0.000187592934654862,2,10
2652,N794,0.000187523032784021,5,4
2653,N1850,0.000187469448383318,8,5
2654,N4292,0.000187458089660708,7,6
2655,N2393,0.000187450442953648,6,6
2656,N2698,0.000187441642560863,7,5
2657,N2572,0.000187428132392199,8,4
2658,N4068,0.000187355033748937,8,7
2659,N1828,0.000187250940236331,6,7
2660,N4350,0.000187146520266138,7,5
2661,N873,0.000187132367451996,2,6
2662,N3938,0.000187048679383151,10,7
2663,N3524,0.000187038629527661,7,4
2664,N2654,0.000187022277181128,6,5
2665,N1647,0.000186994893705234,3,6
2666,N4227,0.000186957611115159,6,6
2667,N413,0.000186917926784201,7,8
2668,N449,0.000186892531787183,8,8
2669,N1978,0.000186884102328846,9,7
2670,N2907,0.000186868850100974,4,6
2671,N8,0.000186832584622312,7,6
2672,N1356,0.000186741099973704,4,5
2673,N3940,0.000186715683899084,4,5
2674,N847,0.000186675080756947,5,6
2675,N4752,0.000186654422001302,5,6
2676,N1318,0.000186536346432867,7,8
2677,N78,0.000186510196080432,7,6
2678,N179,0.000186483293154096,4,6
2679,N2449,0.000186468902127241,3,8
2680,N1309,0.000186462916365495,9,5
2681,N573,0.000186462675894274,6,6
2682,N1384,0.000186454846112399,6,6
2683,N4736,0.000186444332406474,8,7
2684,N2512,0.000186394216700245,3,6
2685,N1301,0.000186376506654658,8,6
2686,N4725,0.000186325054249957,10,6
2687,N4904,0.000186306816047651,8,7
2688,N4348,0.000186234825886676,7,6
2689,N3881,0.00018622916901123,5,7
2690,N3486,0.000186167580689785,6,4
2691,N1090,0.000186120192709893,4,5
2692,N4683,0.00018611127675406,5,4
2693,N3636,0.000186092117232896,9,6
2694,N1424,0.000186082039799152,7,6
2695,N3784,0.00018607977046741,4,5
2696,N58,0.000186002438130384,8,7
2697,N3101,0.000185999513166845,5,5
2698,N4226,0.000185963588883723,7,6
2699,N1593,0.000185962086840871,3,6
2700,N3057,0.000185948266745886,5,5
2701,N1606,0.000185939444904231,4,7
2702,N4811,0.000185850161434064,7,6
2703,N3808,0.000185828749408393,7,5
2704,N1670,0.000185800251507121,7,5
2705,N3727,0.000185796290037802,4,4
2706,N4979,0.000185714622701921,7,6
2707,N3583,0.000185672401561154,2,5
2708,N1604,0.000185596749665463,11,6
2709,N98,0.00018551421357916,4,8
2710,N1913,0.00018551170481592,3,8
2711,N4321,0.000185504527855182,7,6
2712,N2283,0.000185475034984883,10,6
2713,N3803,0.000185419639394519,4,8
2714,N2103,0.000185386550670927,6,8
2715,N3792,0.000185379962322669,8,6
2716,N2487,0.000185352948885552,7,5
2717,N4394,0.000185341747149713,6,5
2718,N1472,0.000185303232590596,8,8
2719,N3335,0.000185154980953156,6,6
2720,N2255,0.000185085639220561,2,7
2721,N1747,0.000185074115044335,4,5
2722,N2421,0.000185028977381737,7,6
2723,N315,0.00018500032309276,6,6
2724,N4859,0.000184980553433355,5,3
2725,N446,0.00018493587161402,5,4
2726,N12,0.000184861938732063,7,6
2727,N4274,0.000184816064486037,7,3
2728,N11,0.000184792452391653,7,3
2729,N1230,0.000184745985860023,13,7
2730,N4770,0.000184730441844294,5,7
2731,N4181,0.000184702304531859,2,7
2732,N2265,0.000184697690950407,6,5
2733,N2293,0.000184679703910105,5,5
2734,N3728,0.000184645613383053,6,7
2735,N3080,0.000184612557622256,5,5
2736,N1142,0.000184594062407825,5,7
2737,N2744,0.000184516536123674,4,7
2738,N660,0.000184493265567623,7,5
2739,N1338,0.000184447673617191,11,6
2740,N2734,0.000184420649263524,7,7
2741,N2178,0.000184393996782799,5,6
2742,N967,0.000184360874181357,5,7
2743,N387,0.000184351559309461,6,5
2744,N1231,0.000184192211815141,3,7
2745,N3963,0.000184186171254516,4,4
2746,N1146,0.000184125336060746,6,4
2747,N4851,0.000184074767957458,11,4
2748,N4812,0.000184035845178485,9,7
2749,N2282,0.000184027432990502,9,4
2750,N4007,0.000184006957077253,6,5
2751,N4892,0.000183970197496462,8,6
2752,N118,0.000183813271622118,8,4
2753,N3467,0.000183800187006767,10,6
2754,N1339,0.000183742020967813,5,4
2755,N3321,0.000183699975145672,2,9
2756,N4103,0.000183680747036342,5,6
2757,N683,0.000183656798892862,8,4
2758,N3699,0.000183622433833987,6,5
2759,N1862,0.000183601428342439,5,6
2760,N4396,0.000183594200485559,6,6
2761,N3915,0.000183568525678248,6,7
2762,N2569,0.000183528183757825,9,7
2763,N1410,0.000183523612905128,5,7
2764,N1968,0.000183474023524405,8,3
2765,N2639,0.000183365615369751,5,7
2766,N195,0.000183357241517601,7,4
2767,N1458,0.0001832999187612,3,5
2768,N3346,0.000183260040914864,8,6
2769,N1193,0.000183256732742475,11,5
2770,N3019,0.000183171236218016,4,4
2771,N4974,0.000183144468719866,8,6
2772,N4446,0.000183122628837181,5,7
2773,N1132,0.000183100340033669,8,5
2774,N411,0.000183074012231001,5,5
2775,N479,0.000183053395475838,4,4
2776,N3948,0.000183037155413198,8,5
2777,N4590,0.000183023821272934,2,5
2778,N1047,0.000182965224570865,10,7
2779,N4467,0.000182941168223952,7,7
2780,N4448,0.000182905211090739,9,6
2781,N1357,0.000182806307695614,5,6
2782,N943,0.000182795896885892,6,6
2783,N1270,0.000182718298352913,9,7
2784,N1451,0.000182588466290434,6,4
2785,N894,0.000182531088248264,2,6
2786,N3770,0.000182526023999658,8,6
2787,N1764,0.000182506062923484,7,7
2788,N4759,0.000182500731421903,5,4
2789,N3092,0.000182471826261935,8,4
2790,N3137,0.000182410874173633,8,6
2791,N4961,0.000182383919115419,9,5
2792,N4881,0.000182362275298903,8,6
2793,N1304,0.000182330843950508,8,6
2794,N4308,0.000182243193622648,6,8
2795,N1799,0.000182202669200727,7,7
2796,N1766,0.000182187652641132,5,6
2797,N4796,0.000182145129961209,7,7
2798,N2781,0.000182094790690377,5,7
2799,N4102,0.000182078641599259,11,6
2800,N1247,0.00018206299790788,8,5
2801,N4628,0.000182037488465142,8,6
2802,N3479,0.000182035259357236,10,6
2803,N168,0.000182000148923526,3,6
2804,N4852,0.000181958263903212,4,6
2805,N1139,0.000181928065745202,6,7
2806,N1788,0.000181906812650195,4,5
2807,N4479,0.000181904888258813,8,5
2808,N3076,0.000181890230497756,5,6
2809,N1735,0.000181850466309506,3,5
2810,N442,0.000181835725144273,1,6
2811,N2616,0.000181782162218992,10,7
2812,N4855,0.000181736435863116,14,5
2813,N775,0.000181721151149467,7,6
2814,N2056,0.000181605663746387,6,2
2815,N4891,0.000181586416484661,9,8
2816,N4570,0.000181565660331753,6,7
2817,N2865,0.000181556036399224,4,5
2818,N2306,0.000181512074489845,5,7
2819,N4654,0.000181466666153737,4,5
2820,N2968,0.000181431965740201,7,5
2821,N4443,0.000181379261092621,5,5
2822,N926,0.000181370360959206,6,7
2823,N3018,0.000181365591948495,6,5
2824,N4388,0.000181349471948321,7,5
2825,N1607,0.000181339978939736,5,5
2826,N1870,0.000181317984012869,9,6
2827,N4595,0.000181230136382629,6,3
2828,N114,0.000181212242137057,4,3
2829,N852,0.000181205129806715,3,8
2830,N334,0.000181200789227493,9,5
2831,N1994,0.000181158591460679,4,6
2832,N2366,0.00018114237268985,6,3
2833,N2678,0.00018113737044061,4,5
2834,N200,0.000181079189432958,9,6
2835,N890,0.000181071690550423,5,3
2836,N3901,0.000180996386553011,3,3
2837,N562,0.000180976436895585,6,6
2838,N3791,0.000180969136836053,7,6
2839,N3386,0.000180906253000476,9,5
2840,N916,0.000180886311818324,6,5
2841,N4518,0.000180873699151253,7,7
2842,N3793,0.000180873285970506,9,4
2843,N2200,0.000180848874984945,6,5
2844,N3722,0.000180842313437935,10,5
2845,N2800,0.000180730137042189,4,4
2846,N575,0.000180639483173456,2,6
2847,N4523,0.000180628652437642,3,7
2848,N4353,0.000180628439094621,3,7
2849,N4563,0.000180616573844942,7,5
2850,N917,0.000180428814188223,9,7
2851,N1798,0.000180413736274173,9,5
2852,N389,0.000180410816314997,14,5
2853,N2462,0.000180393579066014,7,5
2854,N674,0.000180317279951191,6,7
2855,N2296,0.000180255427305262,5,4
2856,N2268,0.000180246056429368,5,5
2857,N4847,0.000180222357170891,2,8
2858,N3193,0.000180093187301197,2,7
2859,N4298,0.00018008964000549,5,7
2860,N2191,0.000180067366673474,7,4
2861,N3351,0.000180059286580823,2,6
2862,N4660,0.000180047230488699,6,4
2863,N2795,0.000180035564553261,7,6
2864,N2745,0.000179984477651834,5,4
2865,N3954,0.000179936378424656,10,7
2866,N1903,0.00017986416810233,6,5
2867,N3380,0.000179815108073516,7,5
2868,N4689,0.000179813565464828,5,6
2869,N3764,0.000179671953713104,4,5
2870,N2009,0.000179578806688226,6,6
2871,N3153,0.000179560116201086,2,6
2872,N1080,0.00017951188046749,5,5
2873,N4324,0.000179467542934726,10,5
2874,N4266,0.000179377111723264,6,5
2875,N1857,0.000179367299004335,6,5
2876,N1532,0.000179337506466959,13,4
2877,N2422,0.000179335070799874,4,4
2878,N2664,0.000179324907290655,8,6
2879,N1135,0.000179246238120971,2,6
2880,N2732,0.000179216558589734,6,5
2881,N3494,0.000179195578687177,6,6
2882,N3357,0.000179193418046562,5,5
2883,N4583,0.000179151760503888,8,8
2884,N3223,0.000179089764921552,4,7
2885,N3738,0.000179067335175587,5,6
2886,N3629,0.000179048955390441,4,6
2887,N1328,0.000178975062170861,3,5
2888,N3910,0.000178889316942299,3,5
2889,N651,0.000178885630348965,9,5
2890,N4742,0.00017877996214252,6,5
2891,N929,0.000178741539849765,3,6
2892,N201,0.000178685956889435,3,6
2893,N3289,0.000178667901304981,10,7
2894,N3945,0.000178656683600552,5,3
2895,N3790,0.000178630923398306,5,6
2896,N3056,0.00017861117758386,5,6
2897,N1025,0.000178530667418204,4,6
2898,N1938,0.000178504934289564,8,6
2899,N3656,0.000178475712233392,8,5
2900,N2499,0.000178449156591176,6,7
2901,N3282,0.000178439112441339,5,5
2902,N910,0.00017843135398584,5,5
2903,N2000,0.000178370274585312,5,5
2904,N3735,0.000178345911092106,7,5
2905,N6,0.000178249900031948,6,5
2906,N1581,0.000178152594016172,5,4
2907,N2908,0.000178102769684653,8,4
2908,N2676,0.000178023421670579,6,7
2909,N1622,0.000177997350887881,10,7
2910,N3334,0.000177994538954526,6,5
2911,N4075,0.00017798000400407,4,5
2912,N3512,0.00017797578450748,2,6
2913,N3054,0.000177962852380355,5,6
2914,N2292,0.000177950394753671,7,5
2915,N2363,0.000177862092606802,6,6
2916,N1498,0.000177811790903196,10,6
2917,N2136,0.000177719605232656,5,5
2918,N2891,0.000177710138125098,8,4
2919,N4941,0.00017769985992456,5,3
2920,N3922,0.000177674583256844,4,7
2921,N1056,0.000177637846398806,9,6
2922,N4363,0.000177610638486593,8,5
2923,N3250,0.000177607352106738,10,7
2924,N3475,0.00017759698098578,5,4
2925,N2080,0.000177517251881624,7,5
2926,N729,0.000177508552772896,4,5
2927,N2740,0.000177485048283989,6,7
2928,N4531,0.000177480121858533,4,6
2929,N2232,0.000177464524033322,7,4
2930,N2591,0.000177459947975637,6,6
2931,N983,0.000177449970843925,6,6
2932,N69,0.000177426632248599,4,4
2933,N364,0.000177416076900602,4,8
2934,N1464,0.000177406643420006,9,5
2935,N4420,0.000177402491433394,9,6
2936,N1878,0.000177372661124227,7,6
2937,N2892,0.000177369287810864,6,8
2938,N4225,0.000177358497592735,4,4
2939,N3896,0.000177351573233447,5,7
2940,N3119,0.000177324621312311,4,5
2941,N2949,0.00017731591011009,4,6
2942,N2231,0.000177294130128809,2,6
2943,N2398,0.000177258301547318,6,7
2944,N1856,0.000177252124699314,8,6
2945,N756,0.000177221420256228,5,5
2946,N3970,0.000177182189642487,1,5
2947,N127,0.000177145002283054,5,7
2948,N2466,0.000177114951559874,7,6
2949,N1455,0.000177095347791177,7,6
2950,N1534,0.000177039296291513,7,6
2951,N34,0.00017702855105164,7,4
2952,N2105,0.000176945803056604,12,7
2953,N4447,0.000176899778880909,5,5
2954,N4642,0.000176895958058168,3,6
2955,N4285,0.000176744322511466,9,5
2956,N3826,0.000176743376358018,7,6
2957,N1527,0.00017660997522836,8,4
2958,N2007,0.00017650595710781,5,5
2959,N4004,0.00017649627753473,7,4
2960,N268,0.000176490596251214,2,8
2961,N4071,0.000176461377970642,7,8
2962,N3752,0.000176379897866065,12,5
2963,N1538,0.000176324382967145,6,5
2964,N4720,0.000176323925878356,9,5
2965,N535,0.000176285486856177,5,6
2966,N4830,0.00017626204250277,6,5
2967,N3414,0.000176243508701322,6,3
2968,N1215,0.000176225739206837,4,5
2969,N2261,0.000176201583705118,3,5
2970,N3470,0.00017607246166527,3,7
2971,N4729,0.000176034265069684,5,6
2972,N175,0.000176024791136514,8,6
2973,N4754,0.000176008486109032,5,5
2974,N1835,0.000175973211679628,3,6
2975,N4922,0.000175929329530647,7,6
2976,N2394,0.000175901413586488,5,6
2977,N4331,0.000175889436952776,6,7
2978,N1562,0.000175826392174054,10,5
2979,N3308,0.00017580315640938,4,8
2980,N2756,0.000175780612552458,2,7
2981,N3205,0.000175737560860954,7,5
2982,N253,0.000175722519238245,8,6
2983,N834,0.000175692278486455,2,6
2984,N499,0.00017568001442568,2,8
2985,N1999,0.000175611671257837,7,6
2986,N3609,0.000175610622925872,8,6
2987,N2659,0.000175595513024896,9,6
2988,N3523,0.000175574132832717,7,6
2989,N4136,0.000175458256477568,9,5
2990,N4611,0.000175443175386334,5,5
2991,N4108,0.000175288701252043,11,6
2992,N119,0.00017525618449796,6,6
2993,N3952,0.000175107483781156,5,6
2994,N1834,0.000175048583678589,4,6
2995,N795,0.000175030296252951,7,5
2996,N4976,0.000174994070506852,1,6
2997,N4691,0.000174976770118633,7,7
2998,N376,0.000174948636538101,2,2
2999,N3200,0.00017494109407291,4,6
3000,N2281,0.000174936414333344,5,6
3001,N4082,0.000174932623314552,3,6
3002,N826,0.000174925042850309,6,5
3003,N3186,0.000174913865182509,2,4
3004,N1927,0.000174873325782249,6,6
3005,N154,0.000174855888754418,7,6
3006,N889,0.000174832430662619,4,6
3007,N1515,0.000174773909500007,4,6
3008,N4376,0.000174729917778005,5,6
3009,N2717,0.000174683274981651,3,5
3010,N717,0.000174625422409562,7,4
3011,N1863,0.000174561453954941,6,4
3012,N1839,0.000174505366383116,8,5
3013,N1124,0.000174481707697052,8,7
3014,N4154,0.000174444487072158,7,5
3015,N1687,0.000174426712781043,5,6
3016,N4411,0.000174379719431559,7,6
3017,N304,0.000174372064129636,6,6
3018,N4917,0.000174345842944447,7,5
3019,N4048,0.000174309117206296,4,7
3020,N4093,0.000174308931682259,8,5
3021,N4670,0.000174243239580133,7,6
3022,N4408,0.000174185658763922,7,6
3023,N1650,0.000174159839798649,6,6
3024,N3180,0.000174137414243887,7,7
3025,N1841,0.000174100000122285,5,6
3026,N3115,0.000174022296165958,3,5
3027,N234,0.000173998347666182,6,6
3028,N4132,0.000173958200181117,6,5
3029,N549,0.000173868625843472,4,5
3030,N4265,0.000173853979403408,6,4
3031,N248,0.000173816959401127,10,5
3032,N2458,0.000173794398797898,4,6
3033,N3608,0.000173775909800671,3,8
3034,N1071,0.000173736936066719,4,8
3035,N2788,0.000173720130540674,10,5
3036,N4651,0.000173649351343019,6,7
3037,N313,0.000173609327381519,5,7
3038,N471,0.000173596121899826,3,5
3039,N1854,0.000173568404823864,6,6
3040,N439,0.000173568063249314,7,5
3041,N4101,0.000173545727468763,8,5
3042,N1681,0.000173543721723963,5,7
3043,N728,0.000173513246457518,6,5
3044,N3498,0.000173454097227475,6,8
3045,N124,0.000173450395773269,10,5
3046,N887,0.000173447528868134,6,7
3047,N3653,0.000173437942042421,11,4
3048,N80,0.000173324036578075,5,6
3049,N4862,0.000173308772040364,4,6
3050,N919,0.000173296212223464,4,6
3051,N1866,0.000173281221461176,4,5
3052,N1904,0.000173215080375107,3,6
3053,N3074,0.000173198084080819,5,5
3054,N2465,0.000173192747374571,4,5
3055,N664,0.000173151194387535,6,5
3056,N4501,0.000173088403923127,5,6
3057,N1469,0.000173061024517954,4,6
3058,N4969,0.000173014882559022,6,5
3059,N4584,0.00017300851023798,8,6
3060,N1439,0.000173002141060058,8,5
3061,N1312,0.000172969205368106,5,6
3062,N1147,0.000172967645993235,2,5
3063,N3925,0.000172935473705212,6,8
3064,N97,0.000172895497358175,3,4
3065,N3124,0.000172894587444384,4,6
3066,N1092,0.00017286062044201,3,7
3067,N3043,0.00017284201254741,5,6
3068,N39,0.000172825027404414,4,4
3069,N811,0.00017277807069452,8,6
3070,N4767,0.000172714269776733,8,6
3071,N3885,0.000172654684181238,6,6
3072,N2929,0.000172641184908684,6,7
3073,N258,0.000172638378422838,4,5
3074,N4253,0.000172579380861573,7,4
3075,N3966,0.000172576868048528,6,6
3076,N2725,0.00017250741270892,5,4
3077,N3849,0.000172502381414281,5,5
3078,N1695,0.000172501260223139,4,4
3079,N1200,0.000172498394609006,6,6
3080,N3364,0.000172431728660654,9,4
3081,N2021,0.000172342712446347,7,6
3082,N4335,0.00017222883453469,12,5
3083,N652,0.000172123668964835,5,5
3084,N836,0.000172058834889903,6,5
3085,N624,0.000172054032885062,9,6
3086,N969,0.000172009729071252,4,5
3087,N1684,0.000171966872669185,8,6
3088,N1279,0.000171937654344676,6,7
3089,N1949,0.000171928267970449,6,5
3090,N1912,0.000171898400094486,6,6
3091,N3044,0.000171896104303836,5,7
3092,N4889,0.000171885229084414,7,4
3093,N4514,0.00017181312794401,7,5
3094,N2553,0.000171773617750973,7,6
3095,N4307,0.000171772099329876,6,4
3096,N2608,0.000171763233000056,8,7
3097,N4603,0.000171725359849417,5,5
3098,N2362,0.000171714698538966,7,4
3099,N266,0.00017169577299731,2,6
3100,N2902,0.000171671974951276,11,5
3101,N2081,0.000171613711544853,4,6
3102,N183,0.000171547547539214,3,4
3103,N314,0.000171521342391289,5,5
3104,N713,0.00017149664652517,8,6
3105,N3604,0.00017148495630917,1,5
3106,N3009,0.000171425624505558,5,6
3107,N3240,0.000171351602615229,5,5
3108,N4454,0.000171350497135481,8,5
3109,N4930,0.000171333250068858,7,5
3110,N4673,0.000171313046750621,8,6
3111,N501,0.000171299248875119,1,5
3112,N1425,0.00017129712757148,4,5
3113,N2533,0.000171286662645457,8,4
3114,N1898,0.000171272172331534,8,4
3115,N777,0.000171271354213276,4,5
3116,N958,0.000171191048665735,3,7
3117,N3681,0.00017118966800576,4,6
3118,N1218,0.000171127064964373,7,5
3119,N1448,0.000171078374798197,10,5
3120,N2836,0.000171043373139333,5,4
3121,N2501,0.000171005722767796,6,4
3122,N4234,0.000170991153098106,3,6
3123,N433,0.000170965600700825,8,5
3124,N831,0.000170878212723202,6,6
3125,N497,0.000170872454349293,3,5
3126,N3613,0.000170856897994322,5,7
3127,N4393,0.000170827266058413,5,5
3128,N3745,0.000170816780691457,9,4
3129,N2371,0.000170740567169604,5,5
3130,N3421,0.000170725324444971,4,5
3131,N1013,0.000170605971909037,10,7
3132,N4099,0.000170558304649495,10,6
3133,N3947,0.000170545365120508,7,4
3134,N2918,0.000170529630158563,2,8
3135,N1286,0.000170493350227198,10,5
3136,N278,0.000170485159263522,9,4
3137,N1660,0.0001704672887248,3,4
3138,N4304,0.00017046457736424,8,7
3139,N3169,0.000170414014287134,2,4
3140,N2998,0.000170375269865314,4,6
3141,N3902,0.000170335597291051,8,3
3142,N2852,0.000170316937621277,4,4
3143,N2665,0.000170301525513464,3,5
3144,N1709,0.000170272129233959,4,5
3145,N1053,0.000170215866555289,8,7
3146,N4471,0.000170186085188193,4,4
3147,N3648,0.000170175463949093,6,4
3148,N620,0.000170175319806722,3,5
3149,N2432,0.000170136198232712,9,6
3150,N2388,0.000170124499629902,6,5
3151,N2210,0.000170092121728086,7,5
3152,N4863,0.000170048889580818,9,6
3153,N2045,0.000169935943015538,5,5
3154,N733,0.000169806017063464,9,5
3155,N3572,0.000169792545776417,5,6
3156,N1524,0.000169704345009572,5,6
3157,N975,0.000169688055022674,12,6
3158,N1054,0.000169663466449239,4,5
3159,N2225,0.000169637411925715,4,4
3160,N2685,0.000169623301616323,5,5
3161,N1096,0.000169537243590965,8,4
3162,N3027,0.000169516678310597,8,5
3163,N4414,0.000169480970774502,5,6
3164,N635,0.00016946982607174,5,5
3165,N4011,0.00016939856328658,8,4
3166,N145,0.000169367253020563,5,8
3167,N3228,0.000169264233811159,4,5
3168,N3025,0.000169262680194067,5,6
3169,N3626,0.000169261826559777,10,6
3170,N1141,0.000169260972228619,5,5
3171,N657,0.000169254928282267,7,7
3172,N4534,0.000169224838652297,6,3
3173,N3237,0.000169193184050634,7,6
3174,N631,0.000169142095515759,3,6
3175,N2490,0.000169115040862652,1,5
3176,N133,0.00016904275151438,6,6
3177,N3125,0.000169033622873455,6,4
3178,N4887,0.000168952252842807,5,5
3179,N2441,0.000168903766392921,4,5
3180,N2326,0.000168890136027357,4,7
3181,N4928,0.000168799228464295,7,7
3182,N2798,0.000168788279017646,4,5
3183,N3684,0.000168774482140814,3,5
3184,N1675,0.00016874786429584,6,5
3185,N355,0.000168704950539491,2,6
3186,N2219,0.000168700193728509,6,5
3187,N1659,0.000168640982624166,8,4
3188,N4834,0.000168634694785317,5,6
3189,N2315,0.00016862051893078,4,5
3190,N3288,0.00016858933401925,4,6
3191,N673,0.000168536624187224,6,5
3192,N4146,0.000168510407857896,8,6
3193,N205,0.000168423219688486,4,6
3194,N4268,0.000168420392540227,6,5
3195,N3625,0.000168393309333211,8,7
3196,N1355,0.000168350894966778,4,5
3197,N4987,0.000168248331260705,8,5
3198,N903,0.000168239223340581,4,4
3199,N4634,0.000168121513288349,4,6
3200,N2624,0.000168024809448335,6,5
3201,N3624,0.000167965052004831,6,4
3202,N60,0.000167947826768308,4,6
3203,N4351,0.000167941606911545,4,5
3204,N3363,0.000167843804219187,10,5
3205,N2252,0.000167830630842706,7,6
3206,N3781,0.000167761133581375,8,6
3207,N3010,0.000167747303602579,4,6
3208,N4600,0.000167709244153618,9,4
3209,N4995,0.000167684254737647,4,6
3210,N1435,0.000167684153610607,7,5
3211,N4853,0.000167654674355406,4,4
3212,N4113,0.00016764480686794,6,5
3213,N666,0.000167613749046232,6,3
3214,N298,0.000167568443351034,8,4
3215,N2923,0.000167479998945621,7,6
3216,N2013,0.000167429680455434,8,5
3217,N2279,0.000167424063452361,7,3
