source,target
N775,N892
N776,N404
N776,N457
N776,N472
N776,N505
N776,N606
N776,N777
N776,N852
N777,N246
N777,N273
N777,N339
N777,N778
N778,N285
N778,N681
N778,N710
N778,N779
N778,N882
N779,N165
N779,N197
N779,N369
N779,N687
N779,N780
N779,N920
N780,N10
N780,N190
N780,N726
N780,N781
N780,N889
N780,N902
N780,N977
N781,N263
N781,N327
N781,N782
N781,N924
N781,N968
N782,N41
N782,N192
N782,N410
N782,N569
N782,N783
N783,N196
N783,N310
N783,N370
N783,N784
N784,N95
N784,N400
N784,N785
N784,N808
N785,N78
N785,N119
N785,N563
N785,N786
N785,N980
N786,N18
N786,N103
N786,N742
N786,N787
N786,N900
N787,N37
N787,N62
N787,N81
N787,N95
N787,N177
N787,N344
N787,N523
N787,N788
N787,N806
N787,N835
N788,N28
N788,N389
N788,N789
N788,N900
N788,N950
N789,N40
N789,N72
N789,N263
N789,N288
N789,N369
N789,N399
N789,N456
N789,N552
N789,N626
N789,N790
N789,N973
N790,N9
N790,N256
N790,N304
N790,N342
N790,N612
N790,N791
N791,N271
N791,N560
N791,N588
N791,N792
N791,N921
N792,N233
N792,N338
N792,N451
N792,N793
N792,N865
N793,N41
N793,N267
N793,N709
N793,N794
N793,N863
N793,N929
N793,N967
N794,N704
N794,N795
N794,N970
N795,N81
N795,N134
N795,N157
N795,N196
N795,N221
N795,N299
N795,N346
N795,N551
N795,N796
N795,N917
N796,N23
N796,N187
N796,N410
N796,N539
N796,N705
N796,N736
N796,N797
N797,N144
N797,N375
N797,N386
N797,N704
N797,N798
N797,N979
N798,N346
N798,N354
N798,N405
N798,N551
N798,N658
N798,N799
N799,N308
N799,N387
N799,N752
N799,N800
N800,N299
N800,N317
N800,N648
N800,N801
N800,N883
N800,N905
N801,N49
N801,N176
N801,N293
N801,N611
N801,N802
N801,N816
N801,N887
N801,N918
N802,N80
N802,N290
N802,N558
N802,N768
N802,N803
N802,N918
N802,N935
N803,N382
N803,N804
N804,N371
N804,N656
N804,N805
N804,N927
N804,N937
N805,N241
N805,N659
N805,N806
N805,N880
N806,N37
N806,N300
N806,N431
N806,N475
N806,N521
N806,N807
N806,N877
N806,N885
N807,N76
N807,N288
N807,N305
N807,N631
N807,N640
N807,N734
N807,N808
N807,N813
N807,N972
N808,N18
N808,N41
N808,N198
N808,N473
N808,N636
N808,N732
N808,N809
N809,N38
N809,N186
N809,N567
N809,N677
N809,N807
N809,N810
N809,N842
N810,N37
N810,N132
N810,N167
N810,N245
N810,N432
N810,N710
N810,N811
N810,N871
N811,N399
N811,N456
N811,N474
N811,N812
N812,N80
N812,N126
N812,N235
N812,N311
N812,N450
N812,N541
N812,N655
N812,N715
N812,N813
N812,N971
N813,N23
N813,N34
N813,N248
N813,N381
N813,N532
N813,N814
N813,N854
N814,N738
N814,N815
N814,N953
N815,N93
N815,N233
N815,N292
N815,N757
N815,N816
N815,N870
N815,N925
N816,N433
N816,N618
N816,N624
N816,N644
N816,N817
N817,N49
N817,N53
N817,N161
N817,N264
N817,N588
N817,N600
N817,N636
N817,N806
N817,N818
N817,N861
N817,N979
N818,N133
N818,N515
N818,N571
N818,N593
N818,N634
N818,N713
N818,N768
N818,N819
N818,N832
N819,N28
N819,N93
N819,N512
N819,N593
N819,N684
N819,N802
N819,N820
N819,N972
N820,N126
N820,N440
N820,N458
N820,N585
N820,N821
N820,N978
N821,N195
N821,N576
N821,N662
N821,N822
N821,N839
N821,N976
N822,N823
N822,N831
N822,N871
N823,N231
N823,N539
N823,N620
N823,N667
N823,N752
N823,N824
N823,N836
N823,N980
N824,N38
N824,N113
N824,N156
N824,N226
N824,N314
N824,N399
N824,N665
N824,N825
N825,N193
N825,N673
N825,N752
N825,N826
N825,N827
N825,N870
N826,N52
N826,N229
N826,N534
N826,N731
N826,N827
N827,N6
N827,N512
N827,N658
N827,N828
N827,N867
N827,N968
N828,N224
N828,N829
N828,N872
N829,N343
N829,N366
N829,N408
N829,N745
N829,N775
N829,N830
N830,N76
N830,N166
N830,N272
N830,N282
N830,N620
N830,N831
N830,N944
N831,N139
N831,N465
N831,N806
N831,N832
N832,N375
N832,N381
N832,N411
N832,N578
N832,N775
N832,N833
N832,N999
N833,N344
N833,N530
N833,N638
N833,N718
N833,N806
N833,N834
N834,N22
N834,N31
N834,N112
N834,N370
N834,N514
N834,N835
N834,N839
N834,N939
N835,N49
N835,N347
N835,N369
N835,N377
N835,N836
N836,N125
N836,N216
N836,N246
N836,N485
N836,N733
N836,N826
N836,N828
N836,N837
N837,N388
N837,N663
N837,N838
N837,N849
N837,N865
N838,N357
N838,N380
N838,N682
N838,N839
N838,N850
N839,N432
N839,N565
N839,N739
N839,N840
N839,N954
N840,N429
N840,N657
N840,N717
N840,N827
N840,N841
N841,N42
N841,N93
N841,N241
N841,N753
N841,N842
N842,N50
N842,N60
N842,N93
N842,N142
N842,N192
N842,N547
N842,N598
N842,N602
N842,N770
N842,N771
N842,N837
N842,N843
N842,N855
N843,N483
N843,N665
N843,N728
N843,N844
N844,N92
N844,N274
N844,N641
N844,N808
N844,N845
N845,N555
N845,N777
N845,N846
N845,N978
N846,N542
N846,N568
N846,N814
N846,N847
N846,N861
N846,N891
N847,N152
N847,N324
N847,N534
N847,N576
N847,N666
N847,N848
N848,N569
N848,N585
N848,N849
N849,N27
N849,N53
N849,N112
N849,N155
N849,N207
N849,N314
N849,N434
N849,N530
N849,N611
N849,N837
N849,N850
N850,N72
N850,N343
N850,N851
N850,N996
N851,N45
N851,N149
N851,N276
N851,N343
N851,N520
N851,N852
N852,N10
N852,N34
N852,N128
N852,N139
N852,N474
N852,N545
N852,N853
N853,N240
N853,N689
N853,N780
N853,N854
N854,N61
N854,N189
N854,N547
N854,N855
N854,N938
N854,N965
N855,N618
N855,N836
N855,N856
N855,N941
N856,N208
N856,N657
N856,N857
N857,N53
N857,N530
N857,N591
N857,N630
N857,N858
N857,N940
N858,N80
N858,N114
N858,N149
N858,N836
N858,N841
N858,N859
N858,N867
N858,N980
N859,N63
N859,N338
N859,N354
N859,N860
N859,N929
N859,N942
N860,N216
N860,N433
N860,N512
N860,N563
N860,N628
N860,N697
N860,N861
N860,N870
N860,N904
N861,N526
N861,N738
N861,N862
N862,N126
N862,N470
N862,N632
N862,N669
N862,N857
N862,N863
N863,N126
N863,N791
N863,N861
N863,N864
N863,N896
N864,N11
N864,N225
N864,N318
N864,N451
N864,N669
N864,N865
N864,N892
N865,N219
N865,N428
N865,N534
N865,N555
N865,N565
N865,N750
N865,N866
N865,N919
N866,N190
N866,N376
N866,N421
N866,N432
N866,N867
N866,N923
N867,N57
N867,N98
N867,N204
N867,N868
N868,N399
N868,N482
N868,N536
N868,N727
N868,N802
N868,N869
N868,N978
N869,N110
N869,N794
N869,N838
N869,N870
N870,N156
N870,N439
N870,N585
N870,N871
N871,N45
N871,N153
N871,N414
N871,N699
N871,N733
N871,N855
N871,N872
N872,N487
N872,N873
N873,N0
N873,N344
N873,N458
N873,N718
N873,N874
N873,N952
N873,N963
N874,N199
N874,N799
N874,N875
N875,N124
N875,N181
N875,N235
N875,N253
N875,N351
N875,N523
N875,N790
N875,N876
N876,N395
N876,N877
N876,N884
N876,N905
N877,N405
N877,N621
N877,N878
N878,N403
N878,N472
N878,N533
N878,N879
N878,N941
N879,N31
N879,N152
N879,N218
N879,N880
N879,N930
N880,N14
N880,N88
N880,N298
N880,N472
N880,N545
N880,N572
N880,N722
N880,N791
N880,N881
N881,N30
N881,N161
N881,N308
N881,N406
N881,N882
N882,N353
N882,N648
N882,N782
N882,N883
N883,N884
N883,N952
N883,N999
N884,N4
N884,N101
N884,N139
N884,N808
N884,N885
N885,N244
N885,N250
N885,N404
N885,N440
N885,N579
N885,N597
N885,N886
N886,N4
N886,N26
N886,N161
N886,N208
N886,N253
N886,N383
N886,N734
N886,N887
N887,N216
N887,N219
N887,N232
N887,N547
N887,N888
N888,N119
N888,N400
N888,N889
N888,N919
N889,N117
N889,N665
N889,N890
N889,N907
N889,N916
N889,N971
N890,N22
N890,N134
N890,N428
N890,N620
N890,N669
N890,N788
N890,N891
N891,N288
N891,N628
N891,N716
N891,N799
N891,N892
N891,N966
N892,N382
N892,N571
N892,N893
N893,N3
N893,N194
N893,N809
N893,N894
N894,N537
N894,N868
N894,N895
N894,N955
N895,N61
N895,N97
N895,N209
N895,N896
N895,N941
N895,N964
N895,N971
N896,N156
N896,N234
N896,N372
N896,N511
N896,N576
N896,N897
N896,N965
N897,N196
N897,N373
N897,N898
N897,N947
N898,N446
N898,N563
N898,N624
N898,N650
N898,N685
N898,N802
N898,N874
N898,N899
N899,N48
N899,N56
N899,N814
N899,N900
N899,N918
N900,N190
N900,N343
N900,N423
N900,N497
N900,N901
N900,N973
N901,N151
N901,N541
N901,N880
N901,N902
N901,N942
N901,N977
N902,N96
N902,N130
N902,N276
N902,N405
N902,N635
N902,N655
N902,N676
N902,N678
N902,N746
N902,N844
N902,N869
N902,N903
N902,N916
N903,N161
N903,N904
N904,N93
N904,N128
N904,N251
N904,N332
N904,N465
N904,N905
N905,N40
N905,N42
N905,N96
N905,N129
N905,N452
N905,N777
N905,N785
N905,N847
N905,N906
N906,N269
N906,N285
N906,N330
N906,N401
N906,N557
N906,N599
N906,N680
N906,N907
N907,N577
N907,N735
N907,N843
N907,N866
N907,N869
N907,N908
N907,N930
N908,N23
N908,N356
N908,N632
N908,N780
N908,N909
N909,N899
N909,N910
N910,N392
N910,N458
N910,N578
N910,N668
N910,N911
N911,N91
N911,N412
N911,N738
N911,N912
N912,N140
N912,N224
N912,N277
N912,N497
N912,N693
N912,N801
N912,N913
N912,N954
N912,N958
N913,N228
N913,N240
N913,N443
N913,N613
N913,N914
N914,N8
N914,N347
N914,N915
N914,N954
N914,N979
N915,N363
N915,N788
N915,N872
N915,N916
N916,N321
N916,N381
N916,N391
N916,N781
N916,N832
N916,N917
N917,N300
N917,N317
N917,N436
N917,N470
N917,N918
N917,N984
N918,N41
N918,N109
N918,N818
N918,N919
N919,N33
N919,N206
N919,N306
N919,N522
N919,N574
N919,N688
N919,N920
N920,N38
N920,N67
N920,N299
N920,N477
N920,N543
N920,N648
N920,N921
N921,N68
N921,N122
N921,N680
N921,N737
N921,N739
N921,N865
N921,N889
N921,N893
N921,N922
N922,N405
N922,N888
N922,N923
N922,N960
N923,N105
N923,N148
N923,N265
N923,N621
N923,N644
N923,N837
N923,N900
N923,N914
N923,N924
N924,N269
N924,N450
N924,N759
N924,N925
N925,N19
N925,N926
N926,N14
N926,N16
N926,N213
N926,N306
N926,N759
N926,N927
N927,N324
N927,N697
N927,N840
N927,N892
N927,N928
N928,N920
N928,N923
N928,N929
N929,N525
N929,N849
N929,N930
N929,N958
N930,N13
N930,N51
N930,N114
N930,N123
N930,N220
N930,N551
N930,N598
N930,N640
N930,N676
N930,N716
N930,N768
N930,N841
N930,N931
N931,N69
N931,N127
N931,N168
N931,N390
N931,N598
N931,N664
N931,N788
N931,N803
N931,N856
N931,N932
N932,N248
N932,N264
N932,N282
N932,N304
N932,N588
N932,N756
N932,N933
N932,N960
N933,N358
N933,N636
N933,N912
N933,N934
N933,N950
N933,N993
N934,N424
N934,N617
N934,N693
N934,N935
N935,N97
N935,N330
N935,N455
N935,N535
N935,N936
N935,N940
N936,N4
N936,N195
N936,N680
N936,N742
N936,N756
N936,N937
N937,N65
N937,N217
N937,N493
N937,N601
N937,N743
N937,N782
N937,N931
N937,N938
N937,N962
N937,N969
N938,N198
N938,N363
N938,N642
N938,N716
N938,N939
N939,N172
N939,N184
N939,N423
N939,N599
N939,N722
N939,N748
N939,N889
N939,N940
N940,N102
N940,N157
N940,N288
N940,N378
N940,N507
N940,N605
N940,N754
N940,N941
N940,N966
N941,N265
N941,N267
N941,N331
N941,N362
N941,N644
N941,N942
N942,N101
N942,N145
N942,N208
N942,N270
N942,N615
N942,N660
N942,N943
N943,N129
N943,N227
N943,N438
N943,N944
N944,N163
N944,N181
N944,N282
N944,N308
N944,N566
N944,N626
N944,N744
N944,N844
N944,N891
N944,N945
N944,N968
N945,N194
N945,N838
N945,N946
N946,N28
N946,N295
N946,N374
N946,N456
N946,N497
N946,N622
N946,N711
N946,N771
N946,N781
N946,N834
N946,N947
N947,N451
N947,N543
N947,N736
N947,N948
N947,N973
N948,N238
N948,N272
N948,N718
N948,N749
N948,N949
N948,N967
N948,N992
N949,N465
N949,N536
N949,N659
N949,N815
N949,N950
N950,N343
N950,N365
N950,N403
N950,N721
N950,N785
N950,N951
N951,N609
N951,N720
N951,N730
N951,N764
N951,N952
N951,N980
N952,N52
N952,N262
N952,N304
N952,N354
N952,N492
N952,N806
N952,N953
N952,N980
N953,N52
N953,N954
N954,N221
N954,N587
N954,N646
N954,N858
N954,N955
N955,N398
N955,N554
N955,N694
N955,N727
N955,N731
N955,N804
N955,N908
N955,N956
N956,N142
N956,N177
N956,N312
N956,N501
N956,N695
N956,N957
N957,N476
N957,N615
N957,N871
N957,N877
N957,N958
N958,N139
N958,N316
N958,N442
N958,N750
N958,N934
N958,N959
N959,N646
N959,N671
N959,N758
N959,N960
N960,N126
N960,N225
N960,N496
N960,N558
N960,N584
N960,N735
N960,N961
N961,N687
N961,N713
N961,N946
N961,N962
N962,N134
N962,N203
N962,N282
N962,N292
N962,N963
N963,N290
N963,N416
N963,N457
N963,N861
N963,N964
N964,N23
N964,N288
N964,N670
N964,N965
N965,N75
N965,N966
N966,N110
N966,N178
N966,N403
N966,N446
N966,N461
N966,N465
N966,N766
N966,N967
N967,N133
N967,N289
N967,N380
N967,N421
N967,N712
N967,N904
N967,N968
N968,N17
N968,N418
N968,N541
N968,N689
N968,N969
N969,N346
N969,N614
N969,N970
N970,N2
N970,N155
N970,N182
N970,N202
N970,N450
N970,N624
N970,N656
N970,N657
N970,N698
N970,N912
N970,N971
N971,N102
N971,N315
N971,N358
N971,N432
N971,N530
N971,N775
N971,N787
N971,N972
N972,N131
N972,N169
N972,N491
N972,N635
N972,N763
N972,N973
N973,N420
N973,N893
N973,N974
N973,N984
N974,N200
N974,N416
N974,N457
N974,N507
N974,N576
N974,N760
N974,N771
N974,N975
N975,N104
N975,N313
N975,N349
N975,N391
N975,N558
N975,N657
N975,N785
N975,N909
N975,N976
N976,N37
N976,N126
N976,N199
N976,N227
N976,N350
N976,N771
N976,N811
N976,N862
N976,N977
N977,N461
N977,N518
N977,N906
N977,N978
N978,N26
N978,N140
N978,N450
N978,N576
N978,N869
N978,N979
N979,N303
N979,N758
N979,N976
N979,N980
N980,N208
N980,N229
N980,N235
N980,N260
N980,N452
N980,N594
N980,N981
N981,N213
N981,N222
N981,N347
N981,N769
N981,N819
N981,N937
N981,N982
N982,N590
N982,N839
N982,N885
N982,N983
N983,N10
N983,N422
N983,N760
N983,N843
N983,N920
N983,N984
N984,N31
N984,N107
N984,N340
N984,N562
N984,N645
N984,N943
N984,N985
N985,N10
N985,N162
N985,N642
N985,N986
N986,N412
N986,N838
N986,N869
N986,N931
N986,N987
N987,N988
N988,N61
N988,N495
N988,N526
N988,N553
N988,N989
N989,N264
N989,N811
N989,N908
N989,N990
N989,N999
N990,N18
N990,N20
N990,N442
N990,N511
N990,N991
N991,N178
N991,N257
N991,N808
N991,N944
N991,N992
N992,N50
N992,N391
N992,N534
N992,N685
N992,N768
N992,N851
N992,N923
N992,N924
N992,N964
N992,N993
N993,N465
N993,N576
N993,N676
N993,N677
N993,N766
N993,N994
N994,N76
N994,N292
N994,N551
N994,N585
N994,N903
N994,N995
N995,N190
N995,N996
N996,N782
N996,N835
N996,N883
N996,N915
N996,N997
N997,N101
N997,N219
N997,N295
N997,N535
N997,N558
N997,N614
N997,N796
N997,N802
N997,N804
N997,N901
N997,N998
N998,N238
N998,N338
N998,N548
N998,N654
N998,N782
N998,N932
N998,N999
N999,N32
N999,N84
N999,N158
N999,N368
N999,N692
N999,N836
N999,N876
N999,N910
